LEAST SQUARES, k_fold=5
Least squares: (degree: 3, lambda: 0.1, accuracy: 0.8355219697727956)
Jet0: model=least squares, degree=3, lambda=0.1, accuracy=0.8355219697727956
degree=6,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=6,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=6,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=6,	 lambda=1.000000e-08,	 accuracy=0 - singular matrix
degree=6,	 lambda=1.000000e-07,	 accuracy=0.5659893904514063
degree=6,	 lambda=1.000000e-06,	 accuracy=0.520518466619958
degree=6,	 lambda=1.000000e-05,	 accuracy=0.541917725953358
degree=6,	 lambda=1.000000e-04,	 accuracy=0.68622760484436
degree=6,	 lambda=1.000000e-03,	 accuracy=0.7098688819937944
degree=6,	 lambda=1.000000e-02,	 accuracy=0.472965669102192
degree=6,	 lambda=1.000000e-01,	 accuracy=0.516975277749975
degree=6,	 lambda=1.000000e+00,	 accuracy=0.471584425983385
degree=6,	 lambda=1.000000e+01,	 accuracy=0.5521369232309079
degree=6,	 lambda=1.000000e+02,	 accuracy=0.4768591732559303
degree=6,	 lambda=1.000000e+03,	 accuracy=0.5959063156841158
degree=6,	 lambda=1.000000e+04,	 accuracy=0.5407466720048043
degree=7,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-16,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-15,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-14,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-13,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=7,	 lambda=1.000000e-08,	 accuracy=0.6722550295265739
degree=7,	 lambda=1.000000e-07,	 accuracy=0.5453007706936243
degree=7,	 lambda=1.000000e-06,	 accuracy=0.47326593934541084
degree=7,	 lambda=1.000000e-05,	 accuracy=0.6019817836052447
degree=7,	 lambda=1.000000e-04,	 accuracy=0.6695325793213892
degree=7,	 lambda=1.000000e-03,	 accuracy=0.5610649584626163
degree=7,	 lambda=1.000000e-02,	 accuracy=0.5200080072064858
degree=7,	 lambda=1.000000e-01,	 accuracy=0.38854969472525275
degree=7,	 lambda=1.000000e+00,	 accuracy=0.7193774396957261
degree=7,	 lambda=1.000000e+01,	 accuracy=0.5792212991692522
degree=7,	 lambda=1.000000e+02,	 accuracy=0.5833650285256732
degree=7,	 lambda=1.000000e+03,	 accuracy=0.5395355820238215
degree=7,	 lambda=1.000000e+04,	 accuracy=0.5409168251426284
degree=8,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-16,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-15,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-14,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-13,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-08,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e-07,	 accuracy=0.5713041737563808
degree=8,	 lambda=1.000000e-06,	 accuracy=0.555149634671204
degree=8,	 lambda=1.000000e-05,	 accuracy=0.5281753578220398
degree=8,	 lambda=1.000000e-04,	 accuracy=0.42641377239515565
degree=8,	 lambda=1.000000e-03,	 accuracy=0.68511660494445
degree=8,	 lambda=1.000000e-02,	 accuracy=0.6615053548193374
degree=8,	 lambda=1.000000e-01,	 accuracy=0.6243819437493745
degree=8,	 lambda=1.000000e+00,	 accuracy=0.5969172255029527
degree=8,	 lambda=1.000000e+01,	 accuracy=0.4608747873085777
degree=8,	 lambda=1.000000e+02,	 accuracy=0 - singular matrix
degree=8,	 lambda=1.000000e+03,	 accuracy=0.41482334100690627
degree=8,	 lambda=1.000000e+04,	 accuracy=0.5221699529576618
degree=9,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-16,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-15,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-14,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-13,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-08,	 accuracy=0 - singular matrix
degree=9,	 lambda=1.000000e-07,	 accuracy=0.5940046041437294
degree=9,	 lambda=1.000000e-06,	 accuracy=0.4937543789410469
degree=9,	 lambda=1.000000e-05,	 accuracy=0.5306575918326495
degree=9,	 lambda=1.000000e-04,	 accuracy=0.47305575017515766
degree=9,	 lambda=1.000000e-03,	 accuracy=0.4348513662296066
degree=9,	 lambda=1.000000e-02,	 accuracy=0.5445901311180062
degree=9,	 lambda=1.000000e-01,	 accuracy=0.6861675507957162
degree=9,	 lambda=1.000000e+00,	 accuracy=0.5238314483034732
degree=9,	 lambda=1.000000e+01,	 accuracy=0.6130717645881294
degree=9,	 lambda=1.000000e+02,	 accuracy=0.461325192673406
degree=9,	 lambda=1.000000e+03,	 accuracy=0.5950855770193174
degree=9,	 lambda=1.000000e+04,	 accuracy=0.5618056250625564
degree=10,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-16,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-15,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-14,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-13,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-08,	 accuracy=0 - singular matrix
degree=10,	 lambda=1.000000e-07,	 accuracy=0.5426483835451906
degree=10,	 lambda=1.000000e-06,	 accuracy=0.5459513562205985
degree=10,	 lambda=1.000000e-05,	 accuracy=0.6405064558102292
degree=10,	 lambda=1.000000e-04,	 accuracy=0.5718746872184967
degree=10,	 lambda=1.000000e-03,	 accuracy=0.5695826243619256
degree=10,	 lambda=1.000000e-02,	 accuracy=0.5738264437994196
degree=10,	 lambda=1.000000e-01,	 accuracy=0.4391252126914223
degree=10,	 lambda=1.000000e+00,	 accuracy=0.524702232008808
degree=10,	 lambda=1.000000e+01,	 accuracy=0.5323090781703532
degree=10,	 lambda=1.000000e+02,	 accuracy=0.6765889300370334
degree=10,	 lambda=1.000000e+03,	 accuracy=0.557882093884496
degree=10,	 lambda=1.000000e+04,	 accuracy=0.6725753177860075
degree=11,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-16,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-15,	 accuracy=0 - singular matrix
